,date,de_bbq_weather,dresden_bbq_weather,dusseldorf_bbq_weather,heathrow_bbq_weather,kassel_bbq_weather,maastricht_bbq_weather,muenchen_bbq_weather,oslo_bbq_weather,stockholm_bbq_weather,tours_bbq_weather
3255,20081129,False,False,False,False,False,False,False,False,False,False
3256,20081130,False,False,False,False,False,False,False,False,False,False
3257,20081201,False,False,False,False,False,False,False,False,False,False
3258,20081202,False,False,False,False,False,False,False,False,False,False
3259,20081203,False,False,False,False,False,False,False,False,False,False
3260,20081204,False,False,False,False,False,False,False,False,False,False
3261,20081205,False,False,False,False,False,False,False,False,False,False
3262,20081206,False,False,False,False,False,False,False,False,False,False
3263,20081207,False,False,False,False,False,False,False,False,False,False
3264,20081208,False,False,False,False,False,False,False,False,False,False
3265,20081209,False,False,False,False,False,False,False,False,False,False
3266,20081210,False,False,False,False,False,False,False,False,False,False
3267,20081211,False,False,False,False,False,False,False,False,False,False
3268,20081212,False,False,False,False,False,False,False,False,False,False
3269,20081213,False,False,False,False,False,False,False,False,False,False
3270,20081214,False,False,False,False,False,False,False,False,False,False
3271,20081215,False,False,False,False,False,False,False,False,False,False
3272,20081216,False,False,False,False,False,False,False,False,False,False
3273,20081217,False,False,False,False,False,False,False,False,False,False
3274,20081218,False,False,False,False,False,False,False,False,False,False
3275,20081219,False,False,False,False,False,False,False,False,False,False
3276,20081220,False,False,False,False,False,False,False,False,False,False
3277,20081221,False,False,False,False,False,False,False,False,False,False
3278,20081222,False,False,False,False,False,False,False,False,False,False
3279,20081223,False,False,False,False,False,False,False,False,False,False
3280,20081224,False,False,False,False,False,False,False,False,False,False
3281,20081225,False,False,False,False,False,False,False,False,False,False
3282,20081226,False,False,False,False,False,False,False,False,False,False
3283,20081227,False,False,False,False,False,False,False,False,False,False
3284,20081228,False,False,False,False,False,False,False,False,False,False
3285,20081229,False,False,False,False,False,False,False,False,False,False
3286,20081230,False,False,False,False,False,False,False,False,False,False
3287,20081231,False,False,False,False,False,False,False,False,False,False
3288,20090101,False,False,False,False,False,False,False,False,False,False
3289,20090102,False,False,False,False,False,False,False,False,False,False
3290,20090103,False,False,False,False,False,False,False,False,False,False
3291,20090104,False,False,False,False,False,False,False,False,False,False
3292,20090105,False,False,False,False,False,False,False,False,False,False
3293,20090106,False,False,False,False,False,False,False,False,False,False
3294,20090107,False,False,False,False,False,False,False,False,False,False
3295,20090108,False,False,False,False,False,False,False,False,False,False
3296,20090109,False,False,False,False,False,False,False,False,False,False
3297,20090110,False,False,False,False,False,False,False,False,False,False
3298,20090111,False,False,False,False,False,False,False,False,False,False
3299,20090112,False,False,False,False,False,False,False,False,False,False
3300,20090113,False,False,False,False,False,False,False,False,False,False
3301,20090114,False,False,False,False,False,False,False,False,False,False
3302,20090115,False,False,False,False,False,False,False,False,False,False
3303,20090116,False,False,False,False,False,False,False,False,False,False
3304,20090117,False,False,False,False,False,False,False,False,False,False
3305,20090118,False,False,False,False,False,False,False,False,False,False
3306,20090119,False,False,False,False,False,False,False,False,False,False
3307,20090120,False,False,False,False,False,False,False,False,False,False
3308,20090121,False,False,False,False,False,False,False,False,False,False
3309,20090122,False,False,False,False,False,False,False,False,False,False
3310,20090123,False,False,False,False,False,False,False,False,False,False
3311,20090124,False,False,False,False,False,False,False,False,False,False
3312,20090125,False,False,False,False,False,False,False,False,False,False
3313,20090126,False,False,False,False,False,False,False,False,False,False
3314,20090127,False,False,False,False,False,False,False,False,False,False
3315,20090128,False,False,False,False,False,False,False,False,False,False
3316,20090129,False,False,False,False,False,False,False,False,False,False
3317,20090130,False,False,False,False,False,False,False,False,False,False
3318,20090131,False,False,False,False,False,False,False,False,False,False
3319,20090201,False,False,False,False,False,False,False,False,False,False
3320,20090202,False,False,False,False,False,False,False,False,False,False
3321,20090203,False,False,False,False,False,False,False,False,False,False
3322,20090204,False,False,False,False,False,False,False,False,False,False
3323,20090205,False,False,False,False,False,False,False,False,False,False
3324,20090206,False,False,False,False,False,False,False,False,False,False
3325,20090207,False,False,False,False,False,False,False,False,False,False
3326,20090208,False,False,False,False,False,False,False,False,False,False
3327,20090209,False,False,False,False,False,False,False,False,False,False
3328,20090210,False,False,False,False,False,False,False,False,False,False
3329,20090211,False,False,False,False,False,False,False,False,False,False
3330,20090212,False,False,False,False,False,False,False,False,False,False
3331,20090213,False,False,False,False,False,False,False,False,False,False
3332,20090214,False,False,False,False,False,False,False,False,False,False
3333,20090215,False,False,False,False,False,False,False,False,False,False
3334,20090216,False,False,False,False,False,False,False,False,False,False
3335,20090217,False,False,False,False,False,False,False,False,False,False
3336,20090218,False,False,False,False,False,False,False,False,False,False
3337,20090219,False,False,False,False,False,False,False,False,False,False
3338,20090220,False,False,False,False,False,False,False,False,False,False
3339,20090221,False,False,False,False,False,False,False,False,False,False
3340,20090222,False,False,False,False,False,False,False,False,False,False
3341,20090223,False,False,False,False,False,False,False,False,False,False
3342,20090224,False,False,False,False,False,False,False,False,False,False
3343,20090225,False,False,False,False,False,False,False,False,False,False
3344,20090226,False,False,False,False,False,False,False,False,False,False
3345,20090227,False,False,False,False,False,False,False,False,False,False
3346,20090228,False,False,False,False,False,False,False,False,False,False
3347,20090301,False,False,False,False,False,False,False,False,False,False
3348,20090302,False,False,False,False,False,False,False,False,False,False
3349,20090303,False,False,False,False,False,False,False,False,False,False
3350,20090304,False,False,False,False,False,False,False,False,False,False
3351,20090305,False,False,False,False,False,False,False,False,False,False
3352,20090306,False,False,False,False,False,False,False,False,False,False
3353,20090307,False,False,False,False,False,False,False,False,False,False
3354,20090308,False,False,False,False,False,False,False,False,False,False
3355,20090309,False,False,False,False,False,False,False,False,False,False
3356,20090310,False,False,False,False,False,False,False,False,False,False
3357,20090311,False,False,False,False,False,False,False,False,False,False
3358,20090312,False,False,False,False,False,False,False,False,False,False
3359,20090313,False,False,False,False,False,False,False,False,False,False
3360,20090314,False,False,False,False,False,False,False,False,False,False
3361,20090315,False,False,False,False,False,False,False,False,False,False
3362,20090316,False,False,False,False,False,False,False,False,False,False
3363,20090317,False,False,False,False,False,False,False,False,False,False
